INSTNM,CIPDESC,DEBTMEAN,MD_EARN_WNE,BESTVALUE,Good Investment
Middle Georgia State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",22772,57900,2.7910339840925524,True
Middle Georgia State University,"Business Administration, Management and Operations.",26984,34400,1.299289922949086,False
University of North Georgia,Natural Resources Conservation and Research.,30510,33000,1.1393060590367683,False
University of North Georgia,Communication and Media Studies.,22130,28100,1.2700564971751414,False
University of North Georgia,"Computer and Information Sciences, General.",21717,50400,2.2424916573971077,True
University of North Georgia,Special Education and Teaching.,21561,35900,1.5440860215053764,True
University of North Georgia,"Teacher Education and Professional Development, Specific Levels and Methods.",20535,35800,1.7696490360850223,True
University of North Georgia,"Teacher Education and Professional Development, Specific Subject Areas.",19696,31000,1.6804900525830762,True
University of North Georgia,"English Language and Literature, General.",20788,31500,1.6993957703927491,True
University of North Georgia,"Liberal Arts and Sciences, General Studies and Humanities.",20613,33600,1.5940791346427554,True
University of North Georgia,"Biology, General.",21846,29500,1.263058742935434,False
University of North Georgia,Mathematics.,21720,36500,1.6781609195402298,True
University of North Georgia,Research and Experimental Psychology.,22262,28600,1.2571428571428571,False
University of North Georgia,Criminal Justice and Corrections.,20659,38100,1.865635099402605,True
University of North Georgia,"Human Services, General.",25577,28000,1.1788977306218686,False
University of North Georgia,International Relations and National Security Studies.,19188,34500,1.9436619718309858,True
University of North Georgia,Political Science and Government.,21990,32900,1.4954545454545454,False
University of North Georgia,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",21372,59600,3.0316903199552367,True
University of North Georgia,"Business Administration, Management and Operations.",21795,33200,1.5853309139528218,True
University of North Georgia,Accounting and Related Services.,21152,42900,2.2,True
University of North Georgia,Finance and Financial Management Services.,21196,38000,1.9363057324840764,True
University of North Georgia,Marketing.,16090,36700,3.058333333333333,True
University of North Georgia,History.,18450,36300,2.135294117647059,True
University of Florida-Online,"Radio, Television, and Digital Communication.",17952,29600,1.6914285714285715,True
University of Florida-Online,"Computer and Information Sciences, General.",18296,74200,4.029980447534217,True
University of Florida-Online,"Biology, General.",16765,21800,1.3415384615384616,False
University of Florida-Online,"Multi/Interdisciplinary Studies, Other.",16973,22000,1.4666666666666666,False
University of Florida-Online,Health and Physical Education/Fitness.,18919,37900,1.9624087402267905,True
University of Florida-Online,Geological and Earth Sciences/Geosciences.,18266,33600,1.6101207590569293,True
University of Florida-Online,"Psychology, General.",17412,25000,1.4481839772924752,False
University of Florida-Online,Anthropology.,19604,23200,1.1427445571864843,False
University of Florida-Online,Criminology.,17235,34100,1.9912408759124087,True
University of Florida-Online,Sociology.,17030,30000,1.929260450160772,True
University of Florida-Online,Public Health.,16181,29700,1.98,True
University of Florida-Online,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",18158,58700,3.261111111111111,True
University of Florida-Online,"Business Administration, Management and Operations.",17718,43200,2.5630376742806287,True
Kennesaw State University,Architecture.,33074,50300,1.6225806451612903,True
Kennesaw State University,Communication and Media Studies.,24898,33700,1.383245084759677,False
Kennesaw State University,"Computer and Information Sciences, General.",26519,54500,2.0961538461538463,True
Kennesaw State University,Information Science/Studies.,26127,52900,2.058365758754864,True
Kennesaw State University,Computer Science.,24189,65300,2.660744845570858,True
Kennesaw State University,Computer/Information Technology Administration and Management.,29620,63500,2.1407861910862382,True
Kennesaw State University,"Teacher Education and Professional Development, Specific Levels and Methods.",23447,38200,1.6608695652173913,True
Kennesaw State University,"Teacher Education and Professional Development, Specific Subject Areas.",26833,38200,1.4148148148148147,False
Kennesaw State University,Civil Engineering.,26700,55800,2.238985635181767,True
Kennesaw State University,Computer Engineering.,21670,56500,2.8120645032848897,True
Kennesaw State University,"Electrical, Electronics and Communications Engineering.",25652,60200,2.347436147397153,True
Kennesaw State University,Mechanical Engineering.,24244,60100,2.5711229946524066,True
Kennesaw State University,"Engineering Technology, General.",25251,56900,2.22840134722331,True
Kennesaw State University,Electrical Engineering Technologies/Technicians.,27841,58800,2.3757575757575764,True
Kennesaw State University,Mechanical Engineering Related Technologies/Technicians.,27467,58300,2.07843137254902,True
Kennesaw State University,Computer Engineering Technologies/Technicians.,24340,55200,2.1670854271356785,True
Kennesaw State University,"Foreign Languages, Literatures, and Linguistics, Other.",27032,27200,1.0666666666666669,False
Kennesaw State University,"English Language and Literature, General.",26044,26100,1.0227272727272727,False
Kennesaw State University,"Biology, General.",24974,29700,1.198547215496368,False
Kennesaw State University,"Biochemistry, Biophysics and Molecular Biology.",30259,29900,1.0678571428571428,False
Kennesaw State University,Mathematics.,21465,45800,2.318987341772152,True
Kennesaw State University,"Multi/Interdisciplinary Studies, Other.",27322,31800,1.2114285714285715,False
Kennesaw State University,Health and Physical Education/Fitness.,23522,28700,1.2592690096968102,False
Kennesaw State University,Chemistry.,26039,35200,1.436734693877551,False
Kennesaw State University,"Psychology, General.",23796,27800,1.1982758620689655,False
Kennesaw State University,Criminal Justice and Corrections.,26330,33300,1.3319999999999999,False
Kennesaw State University,"Human Services, General.",24924,28500,1.1359107214029494,False
Kennesaw State University,Anthropology.,28615,21800,0.7582608695652174,False
Kennesaw State University,Geography and Cartography.,36244,40200,1.030795661427216,False
Kennesaw State University,International Relations and National Security Studies.,26383,30200,1.1218424962852898,False
Kennesaw State University,Political Science and Government.,23299,33600,1.4222824246528951,False
Kennesaw State University,Sociology.,26195,27900,1.124274661508704,False
Kennesaw State University,"Visual and Performing Arts, General.",26884,29500,1.146165203201492,False
Kennesaw State University,Drama/Theatre Arts and Stagecraft.,26245,20400,0.7555555555555555,False
Kennesaw State University,Fine and Studio Arts.,29620,26400,0.8870967741935484,False
Kennesaw State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",22749,61900,2.931009991003362,True
Kennesaw State University,"Business Administration, Management and Operations.",25715,40400,1.6159999999999999,True
Kennesaw State University,Accounting and Related Services.,25411,46200,1.8666666666666667,True
Kennesaw State University,Business/Managerial Economics.,21512,45100,2.0735632183908046,True
Kennesaw State University,Finance and Financial Management Services.,24708,46600,1.9416666666666669,True
Kennesaw State University,International Business.,26505,35700,1.5779005524861878,True
Kennesaw State University,Marketing.,22698,40100,1.7743362831858407,True
Kennesaw State University,"General Sales, Merchandising and Related Marketing Operations.",24715,54900,2.152941176470588,True
Kennesaw State University,Construction Management.,30870,59300,1.9052208835341369,True
Kennesaw State University,History.,31177,27000,0.8801382142973563,False
Milligan College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",28302,48000,1.6842105263157894,True
Husson University,"Public Relations, Advertising, and Applied Communication.",32679,24300,0.7534883720930232,False
Husson University,Audiovisual Communications Technologies/Technicians.,25829,22300,0.825925925925926,False
Husson University,"Psychology, General.",28350,26600,0.9672727272727272,False
Husson University,Criminal Justice and Corrections.,26050,29400,1.0888888888888888,False
Husson University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",29021,54900,2.0039421813403417,True
Husson University,"Business Administration, Management and Operations.",25041,36400,1.421875,False
Husson University,Accounting and Related Services.,26921,49100,1.8185185185185184,True
Purdue University Northwest,Communication and Media Studies.,25016,22600,0.904,False
Purdue University Northwest,"Teacher Education and Professional Development, Specific Levels and Methods.",28299,37300,1.320353982300885,False
Purdue University Northwest,Mechanical Engineering.,27306,61800,2.3714504988488105,True
Purdue University Northwest,Industrial Production Technologies/Technicians.,25555,64700,2.588,True
Purdue University Northwest,Mechanical Engineering Related Technologies/Technicians.,24655,52900,1.9592592592592597,True
Purdue University Northwest,"Human Development, Family Studies, and Related Services.",29244,26200,0.9383618065255542,False
